user_id,group,device,age,country,sessions,session_duration,pages_viewed,add_to_cart,purchased,revenue,satisfaction,signup_date
101680,Treatment,Mobile,18,Bangladesh,7,11.24,21,1,0,0.0,3.1,2026-04-14
101681,Control,Desktop,33,Bangladesh,4,8.61,8,1,0,0.0,3.7,2026-01-17
101682,Treatment,Desktop,40,Canada,3,2.94,7,0,0,0.0,4.1,2026-06-21
101683,Treatment,Desktop,36,Bangladesh,3,22.54,9,0,1,33.49,4.1,2026-06-03
101684,Treatment,Mobile,37,Bangladesh,5,8.37,10,1,1,68.85,4.0,2026-06-22
101685,Control,Mobile,50,Bangladesh,2,8.15,2,1,0,0.0,3.1,2026-08-30
101686,Treatment,Mobile,31,USA,3,15.2,8,0,0,0.0,3.0,2026-06-05
101687,Treatment,Mobile,34,UK,6,22.14,15,0,1,97.97,4.0,2026-06-09
101688,Control,Tablet,23,Bangladesh,2,12.46,6,1,0,0.0,3.2,2026-02-11
101689,Treatment,Desktop,25,Bangladesh,7,9.66,11,1,0,0.0,3.6,2026-06-24
101690,Treatment,Mobile,28,India,7,3.83,8,1,1,30.13,3.5,2026-04-23
101691,Control,Tablet,39,Bangladesh,4,17.95,7,1,1,75.88,4.5,2026-03-14
101692,Treatment,Desktop,24,Bangladesh,6,8.41,8,0,0,0.0,4.9,2026-03-23
101693,Control,Mobile,42,UK,8,7.92,17,1,0,0.0,3.0,2026-07-04
101694,Control,Mobile,21,UK,8,4.98,18,0,0,0.0,3.4,2026-05-02
101695,Control,Mobile,37,Canada,5,7.48,7,0,0,0.0,3.9,2026-02-24
101696,Control,Tablet,36,India,4,11.96,7,1,0,0.0,4.7,2026-07-23
101697,Control,Mobile,33,Bangladesh,5,2.98,9,0,0,0.0,3.7,2026-08-03
101698,Control,Desktop,40,USA,6,21.45,11,0,0,0.0,3.6,2026-06-10
101699,Treatment,Mobile,24,Bangladesh,4,3.61,11,1,0,0.0,3.1,2026-04-29
101700,Treatment,Desktop,27,Bangladesh,2,6.23,5,1,1,43.51,3.5,2026-07-29
101701,Treatment,Mobile,22,Bangladesh,5,1.48,8,0,0,0.0,3.7,2026-08-30
101702,Control,Tablet,31,Canada,5,2.7,6,1,0,0.0,4.1,2026-08-07
101703,Control,Desktop,30,USA,4,9.73,1,0,0,0.0,4.1,2026-07-08
101704,Treatment,Mobile,39,Bangladesh,4,11.58,10,0,0,0.0,2.0,2026-04-13
101705,Control,Desktop,34,Bangladesh,3,7.69,9,0,0,0.0,2.9,2026-08-08
101706,Control,Desktop,37,UK,4,5.5,7,1,0,0.0,,2026-08-24
101707,Treatment,Desktop,29,USA,6,8.07,13,1,0,0.0,3.9,2026-03-08
101708,Control,Mobile,35,India,3,5.0,5,0,0,0.0,2.4,2026-07-30
101709,Treatment,Mobile,47,Bangladesh,5,4.14,9,0,0,0.0,2.8,2026-08-16
101710,Treatment,Desktop,19,India,4,6.07,9,0,1,19.27,3.2,2026-01-05
101711,Control,Desktop,18,India,5,1.97,9,0,0,0.0,3.9,2026-08-24
101712,Control,Mobile,37,Canada,6,3.15,14,1,0,0.0,3.5,2026-04-14
101713,Treatment,Desktop,23,Bangladesh,6,6.57,14,0,0,0.0,2.5,2026-01-20
101714,Control,Mobile,19,India,7,1.0,17,1,1,94.36,3.8,2026-07-12
101715,Control,Desktop,36,Bangladesh,3,10.16,9,0,0,0.0,2.1,2026-03-30
101716,Treatment,Mobile,22,Bangladesh,4,2.95,6,0,0,0.0,3.2,2026-08-12
101717,Control,Mobile,45,Bangladesh,3,5.17,6,0,0,0.0,3.1,2026-03-04
101718,Treatment,Mobile,32,UK,3,3.48,6,1,0,0.0,2.9,2026-07-02
101719,Treatment,Mobile,29,Bangladesh,4,9.36,4,1,0,0.0,3.6,2026-04-27
101720,Control,Mobile,24,Bangladesh,4,15.42,11,1,1,45.03,4.4,2026-08-25
101721,Control,Mobile,33,Bangladesh,5,5.5,13,0,0,0.0,3.6,2026-05-17
101722,Control,Mobile,18,UK,3,4.01,10,0,0,0.0,3.4,2026-04-29
101723,Control,Mobile,18,USA,3,5.41,9,0,0,0.0,2.0,2026-01-16
101724,Control,Desktop,18,Bangladesh,4,2.88,9,0,0,0.0,2.4,2026-05-08
101725,Treatment,Mobile,41,Bangladesh,5,3.8,9,1,1,24.69,4.8,2026-02-20
101726,Control,Mobile,23,India,2,6.52,4,1,0,0.0,4.1,2026-03-16
101727,Treatment,Desktop,18,Bangladesh,4,13.64,9,0,1,67.34,2.3,2026-05-25
101728,Treatment,Desktop,30,Bangladesh,8,5.74,15,1,1,35.33,2.8,2026-08-20
101729,Treatment,Desktop,51,USA,2,3.5,6,1,0,0.0,2.7,2026-08-02
101730,Treatment,Mobile,41,Bangladesh,4,3.31,13,0,1,67.11,3.1,2026-04-20
101731,Control,Desktop,24,Canada,4,27.95,10,0,1,33.47,2.9,2026-06-20
101732,Treatment,Tablet,24,Bangladesh,3,1.0,4,0,1,28.76,2.9,2026-02-04
101733,Treatment,Mobile,24,Bangladesh,6,13.18,12,1,1,86.61,4.1,2026-05-28
101734,Control,Tablet,23,Bangladesh,5,16.39,12,0,0,0.0,3.8,2026-02-05
101735,Control,Mobile,36,India,9,4.92,31,1,1,102.42,3.8,2026-05-08
101736,Treatment,Mobile,28,Bangladesh,3,9.64,5,1,0,0.0,2.1,2026-06-03
101737,Control,Mobile,21,USA,5,9.41,10,1,0,0.0,3.4,2026-03-07
101738,Control,Desktop,19,Bangladesh,4,3.33,11,0,0,0.0,3.2,2026-03-25
101739,Control,Mobile,52,Bangladesh,4,16.55,11,0,0,0.0,3.3,2026-04-13
101740,Control,Mobile,38,UK,4,3.82,8,1,0,0.0,3.4,2026-06-14
101741,Treatment,Mobile,23,Canada,7,13.71,9,0,0,0.0,3.0,2026-05-18
101742,Treatment,Mobile,42,India,4,30.64,9,1,1,33.48,3.2,2026-01-05
101743,Treatment,Mobile,21,USA,5,5.55,3,1,0,0.0,2.9,2026-01-10
101744,Control,Mobile,30,Bangladesh,5,10.45,11,0,0,0.0,3.7,2026-01-10
101745,Control,Mobile,29,Bangladesh,7,7.49,5,1,0,0.0,3.5,2026-01-29
101746,Control,Tablet,33,Bangladesh,4,9.55,9,0,0,0.0,3.9,2026-06-08
101747,Control,Mobile,23,Canada,4,6.03,7,0,0,0.0,2.1,2026-07-27
101748,Control,Mobile,32,India,4,15.77,8,1,0,0.0,3.5,2026-03-19
101749,Treatment,Mobile,18,Bangladesh,10,7.85,22,0,0,0.0,2.9,2026-01-18
101750,Control,Mobile,28,Bangladesh,3,5.34,12,1,0,0.0,2.8,2026-03-21
101751,Treatment,Mobile,43,Bangladesh,6,5.5,7,0,0,0.0,4.0,2026-06-26
101752,Control,Mobile,40,Bangladesh,3,5.23,9,0,0,0.0,1.9,2026-06-08
101753,Control,Desktop,25,India,6,10.28,9,0,1,52.98,4.2,2026-03-19
101754,Control,Mobile,18,Bangladesh,7,5.35,13,0,1,31.5,2.4,2026-08-12
101755,Treatment,Mobile,18,Bangladesh,7,8.91,14,0,0,0.0,2.9,2026-08-24
101756,Treatment,Mobile,37,Bangladesh,3,16.36,5,0,0,0.0,3.3,2026-07-07
101757,Treatment,Desktop,34,India,5,8.46,11,1,0,0.0,2.1,2026-01-31
101758,Control,Desktop,34,India,6,10.72,16,0,0,0.0,3.4,2026-04-29
101759,Control,Mobile,46,Bangladesh,6,2.71,8,1,0,0.0,1.9,2026-01-24
101760,Treatment,Mobile,32,USA,3,17.24,5,0,0,0.0,3.2,2026-04-25
101761,Control,Tablet,33,Bangladesh,2,9.24,4,1,0,0.0,3.8,2026-05-06
101762,Treatment,Mobile,18,Bangladesh,6,7.41,14,0,1,24.23,2.8,2026-07-17
101763,Control,Mobile,46,UK,3,3.95,7,0,0,0.0,3.0,2026-06-12
101764,Control,Mobile,30,Bangladesh,4,12.33,14,1,0,0.0,3.5,2026-04-04
101765,Control,Mobile,24,Bangladesh,4,7.7,12,0,0,0.0,3.3,2026-01-25
101766,Control,Tablet,33,Canada,3,17.13,8,0,0,0.0,2.6,2026-04-15
101767,Treatment,Tablet,49,Bangladesh,4,10.63,4,0,0,0.0,2.3,2026-04-26
101768,Control,Desktop,50,Bangladesh,7,8.58,15,0,0,0.0,4.0,2026-04-06
101769,Control,Mobile,22,Canada,9,1.4,28,1,1,32.63,3.0,2026-08-30
101770,Control,Mobile,42,Bangladesh,5,6.69,16,1,0,0.0,3.4,2026-08-10
101771,Control,Mobile,34,India,6,7.0,11,0,0,0.0,2.0,2026-07-28
101772,Treatment,Tablet,40,Bangladesh,7,17.94,10,0,0,0.0,2.7,2026-01-31
101773,Treatment,Desktop,33,India,2,12.48,4,0,0,0.0,3.1,2026-01-05
101774,Treatment,Mobile,37,India,8,21.51,26,0,0,0.0,3.7,2026-02-12
101775,Treatment,Mobile,43,Bangladesh,6,12.88,13,0,0,0.0,3.9,2026-01-18
101776,Control,Mobile,18,USA,4,15.02,9,0,0,0.0,3.4,2026-08-23
101777,Treatment,Tablet,34,Canada,4,3.14,5,0,1,62.87,3.1,2026-01-23
101778,Control,Mobile,20,Bangladesh,7,19.83,15,1,0,0.0,3.2,2026-08-10
101779,Control,Mobile,27,USA,6,,20,1,1,85.52,2.3,2026-01-25
101780,Treatment,Mobile,31,Bangladesh,10,9.65,27,1,0,0.0,3.2,2026-06-23
101781,Control,Mobile,22,Bangladesh,4,2.91,8,0,0,0.0,1.6,2026-04-08
101782,Treatment,Desktop,26,Canada,8,8.37,3,0,0,0.0,3.9,2026-08-07
101783,Control,Tablet,18,India,4,8.48,9,1,0,0.0,2.4,2026-05-26
101784,Treatment,Tablet,26,Bangladesh,7,6.42,16,0,0,0.0,4.1,2026-02-24
101785,Treatment,Desktop,36,India,8,3.97,11,1,0,0.0,3.5,2026-07-27
101786,Treatment,Mobile,39,Bangladesh,3,2.98,8,1,0,0.0,4.4,2026-05-10
101787,Treatment,Mobile,24,India,4,23.56,10,0,0,0.0,3.4,2026-08-16
101788,Treatment,Mobile,43,India,8,1.97,13,1,0,0.0,2.5,2026-08-29
101789,Control,Desktop,36,UK,3,4.28,3,0,0,0.0,3.1,2026-08-09
101790,Treatment,Mobile,44,Bangladesh,4,24.27,13,1,1,16.13,4.3,2026-04-27
101791,Control,Desktop,18,Bangladesh,4,12.01,10,1,0,0.0,2.7,2026-07-11
101792,Treatment,Mobile,34,Bangladesh,7,4.17,11,1,0,0.0,4.2,2026-06-22
101793,Treatment,Mobile,37,Bangladesh,3,7.47,4,0,0,0.0,3.2,2026-04-04
101794,Treatment,Desktop,18,Canada,3,5.43,6,1,0,0.0,2.6,2026-02-10
101795,Control,Desktop,53,Canada,5,2.67,13,1,0,0.0,2.7,2026-06-29
101796,Control,Mobile,25,USA,3,6.53,5,1,0,0.0,1.9,2026-03-25
101797,Treatment,Mobile,36,India,5,11.55,11,0,1,28.2,3.3,2026-01-07
101798,Control,Tablet,39,UK,4,11.38,11,0,1,38.1,2.4,2026-05-15
101799,Control,Desktop,32,Bangladesh,3,14.53,8,1,1,37.95,4.0,2026-03-10
101800,Control,Mobile,43,Bangladesh,4,4.48,9,1,0,0.0,4.0,2026-04-22
101801,Treatment,Mobile,49,Bangladesh,3,19.96,6,0,1,96.0,3.3,2026-04-22
101802,Treatment,Mobile,21,UK,7,9.39,11,0,0,0.0,3.4,2026-08-15
101803,Control,Mobile,32,India,3,2.8,6,0,0,0.0,2.5,2026-02-21
101804,Control,Desktop,39,India,3,21.84,8,1,1,42.71,3.3,2026-01-23
101805,Control,Mobile,18,Bangladesh,6,2.42,5,1,0,0.0,3.6,2026-08-30
101806,Treatment,Mobile,41,India,7,7.4,20,0,0,0.0,3.7,2026-05-12
101807,Treatment,Mobile,46,UK,7,4.39,16,1,0,0.0,4.3,2026-08-06
101808,Control,Mobile,43,Bangladesh,3,1.53,4,0,0,0.0,3.2,2026-07-16
101809,Control,Mobile,35,India,5,15.49,7,0,0,0.0,3.0,2026-01-21
101810,Control,Mobile,45,Bangladesh,4,3.8,9,1,0,0.0,3.3,2026-02-24
101811,Treatment,Mobile,34,USA,4,7.48,9,0,0,0.0,3.5,2026-08-16
101812,Treatment,Mobile,19,India,5,2.98,11,1,0,0.0,2.8,2026-03-30
101813,Control,Mobile,26,Bangladesh,7,5.32,15,1,1,37.08,4.0,2026-08-09
101814,Control,Mobile,29,Bangladesh,7,5.95,21,1,0,0.0,4.0,2026-07-30
101815,Control,Mobile,30,Bangladesh,5,7.17,11,0,1,54.71,2.9,2026-06-23
101816,Treatment,Mobile,30,UK,6,11.18,16,0,1,64.41,3.3,2026-02-20
101817,Control,Mobile,28,Canada,5,4.23,14,0,0,0.0,3.4,2026-05-06
101818,Treatment,Mobile,33,India,5,20.49,11,1,1,21.0,2.8,2026-06-18
101819,Treatment,Tablet,45,Bangladesh,4,19.7,8,0,0,0.0,2.9,2026-06-16
101820,Control,Tablet,33,India,4,4.58,17,1,0,0.0,3.7,2026-03-10
101821,Control,Mobile,37,India,5,27.97,15,0,0,0.0,4.8,2026-06-29
101822,Control,Desktop,18,Bangladesh,6,2.0,11,0,0,0.0,3.3,2026-01-31
101823,Treatment,Mobile,32,Bangladesh,4,4.45,10,0,0,0.0,2.9,2026-04-26
101824,Treatment,Mobile,41,UK,5,34.95,11,1,0,0.0,4.1,2026-05-31
101825,Treatment,Mobile,42,USA,5,9.78,13,0,0,0.0,4.0,2026-08-05
101826,Treatment,Mobile,41,UK,4,5.43,10,0,0,0.0,3.7,2026-08-21
101827,Control,Mobile,34,Bangladesh,4,13.54,2,0,0,0.0,4.5,2026-07-29
101828,Treatment,Desktop,35,USA,5,13.38,5,0,0,0.0,2.2,2026-03-30
101829,Treatment,Desktop,25,India,5,14.94,12,0,0,0.0,4.2,2026-03-01
101830,Control,Mobile,39,Bangladesh,2,20.79,5,1,1,59.26,4.1,2026-02-03
101831,Treatment,Mobile,25,UK,5,2.87,9,0,1,21.55,3.6,2026-08-08
101832,Treatment,Mobile,37,Canada,5,9.86,8,0,0,0.0,2.4,2026-01-15
101833,Treatment,Mobile,31,UK,5,12.49,7,0,0,0.0,3.8,2026-03-24
101834,Treatment,Tablet,31,USA,3,10.26,2,0,0,0.0,2.6,2026-01-27
101835,Treatment,Desktop,40,USA,3,12.33,8,1,0,0.0,3.7,2026-02-25
101836,Treatment,Tablet,36,India,8,9.35,17,0,0,0.0,4.1,2026-02-13
101837,Control,Desktop,34,UK,6,3.92,16,0,0,0.0,4.3,2026-07-01
101838,Control,Mobile,27,India,3,6.97,10,1,0,0.0,4.1,2026-03-13
101839,Treatment,Mobile,45,Bangladesh,3,9.83,5,0,0,0.0,3.5,2026-02-26
101840,Control,Mobile,34,USA,4,5.43,8,1,0,0.0,2.1,2026-07-07
101841,Control,Mobile,38,UK,8,2.57,13,1,1,36.76,3.1,2026-05-01
101842,Control,Desktop,32,Bangladesh,1,9.53,1,1,0,0.0,3.2,2026-04-04
101843,Control,Mobile,25,USA,1,18.07,2,0,0,0.0,3.4,2026-03-30
101844,Treatment,Mobile,34,Bangladesh,6,18.24,18,1,0,0.0,2.9,2026-05-25
101845,Treatment,Desktop,26,Canada,4,7.75,6,0,0,0.0,2.6,2026-05-04
101846,Control,Desktop,35,India,6,1.0,14,0,0,0.0,3.0,2026-07-08
101847,Control,Mobile,18,India,6,8.74,8,0,0,0.0,2.6,2026-07-23
101848,Control,Desktop,27,USA,4,16.76,7,0,1,23.73,2.8,2026-07-18
101849,Treatment,Mobile,31,USA,2,10.85,5,0,0,0.0,3.1,2026-07-18
101850,Treatment,Mobile,22,UK,5,9.11,17,0,1,27.9,3.6,2026-07-09
101851,Control,Mobile,34,UK,4,8.02,13,0,0,0.0,4.1,2026-07-04
101852,Treatment,Mobile,27,Bangladesh,7,8.9,15,1,1,73.38,3.1,2026-07-03
101853,Treatment,Mobile,31,Bangladesh,1,5.02,2,1,1,29.8,3.0,2026-08-10
101854,Treatment,Mobile,26,UK,3,8.59,7,0,1,20.2,2.5,2026-07-06
101855,Treatment,Desktop,40,Canada,7,10.92,8,0,0,0.0,3.1,2026-06-18
101856,Control,Desktop,36,Bangladesh,7,16.44,19,1,1,11.75,4.2,2026-04-24
101857,Treatment,Mobile,34,Bangladesh,8,5.17,16,1,0,0.0,3.1,2026-03-19
101858,Control,Desktop,32,Bangladesh,9,7.94,29,1,0,0.0,3.7,2026-05-14
101859,Treatment,Mobile,54,Bangladesh,1,7.32,3,0,0,0.0,4.1,2026-02-05
101860,Treatment,Mobile,30,USA,6,13.39,13,1,0,0.0,4.8,2026-08-20
101861,Treatment,Desktop,25,Bangladesh,4,3.81,11,0,0,0.0,2.9,2026-05-27
101862,Treatment,Mobile,20,Bangladesh,5,14.56,6,0,0,0.0,3.5,2026-02-21
101863,Control,Mobile,39,UK,6,3.83,6,1,0,0.0,2.2,2026-07-13
101864,Treatment,Tablet,46,Bangladesh,6,5.21,17,0,0,0.0,3.1,2026-02-28
101865,Treatment,Mobile,23,USA,6,7.96,12,0,0,0.0,3.5,2026-02-01
101866,Treatment,Tablet,28,Bangladesh,4,8.61,7,0,0,0.0,3.5,2026-04-25
101867,Control,Mobile,28,India,4,6.71,11,1,0,0.0,,2026-01-12
101868,Control,Mobile,30,Bangladesh,6,6.02,19,1,0,0.0,2.5,2026-01-16
101869,Control,Mobile,18,Bangladesh,4,6.46,6,1,1,33.02,3.5,2026-01-11
101870,Treatment,Mobile,38,Bangladesh,4,3.01,8,0,0,0.0,3.7,2026-06-06
101871,Treatment,Mobile,42,UK,4,14.44,11,1,0,0.0,2.7,2026-04-22
101872,Control,Desktop,18,India,5,6.32,9,0,0,0.0,2.9,2026-06-16
101873,Treatment,Mobile,47,Bangladesh,3,11.81,5,0,0,0.0,3.2,2026-01-08
101874,Treatment,Mobile,46,USA,6,4.65,7,1,1,35.67,4.0,2026-05-19
101875,Treatment,Mobile,18,Bangladesh,2,24.13,4,0,0,0.0,3.4,2026-01-04
101876,Treatment,Mobile,18,Canada,4,8.53,9,0,0,0.0,3.5,2026-08-14
101877,Treatment,Desktop,30,Bangladesh,10,11.18,9,0,0,0.0,2.5,2026-02-07
101878,Treatment,Desktop,43,India,5,10.18,8,0,0,0.0,3.9,2026-05-28
101879,Control,Tablet,34,Bangladesh,3,18.48,8,0,0,0.0,4.2,2026-02-10
101880,Treatment,Mobile,31,India,2,11.22,4,0,0,0.0,3.8,2026-01-01
101881,Treatment,Mobile,36,India,5,14.81,15,1,0,0.0,3.2,2026-05-16
101882,Treatment,Mobile,24,Bangladesh,5,2.69,11,0,0,0.0,3.4,2026-03-21
101883,Treatment,Tablet,42,Bangladesh,1,3.66,4,0,0,0.0,2.9,2026-04-11
101884,Treatment,Desktop,30,UK,5,6.62,9,0,1,31.87,3.3,2026-08-08
101885,Control,Mobile,18,USA,7,13.81,23,0,0,0.0,2.4,2026-01-10
101886,Control,Mobile,24,India,3,18.8,7,0,0,0.0,2.7,2026-01-25
101887,Control,Desktop,34,India,6,7.64,12,1,0,0.0,4.1,2026-06-10
101888,Control,Desktop,28,India,7,2.5,18,0,0,0.0,2.9,2026-06-21
101889,Treatment,Desktop,27,Bangladesh,2,8.72,3,1,0,0.0,3.0,2026-06-28
101890,Treatment,Mobile,33,Canada,3,8.14,7,0,0,0.0,3.4,2026-02-16
101891,Control,Tablet,34,Bangladesh,7,6.52,17,1,0,0.0,4.2,2026-02-16
101892,Control,Mobile,20,India,8,9.94,25,1,1,12.01,2.6,2026-08-29
101893,Treatment,Tablet,42,India,5,2.76,15,1,0,0.0,2.1,2026-02-19
101894,Control,Desktop,30,India,9,12.61,30,1,0,0.0,3.4,2026-08-26
101895,Treatment,Desktop,35,UK,2,10.05,4,0,0,0.0,3.0,2026-02-08
101896,Treatment,Desktop,32,Bangladesh,10,2.23,28,1,1,24.57,3.6,2026-06-25
101897,Treatment,Mobile,27,USA,2,7.28,3,1,0,0.0,3.4,2026-06-26
101898,Control,Mobile,39,India,8,9.94,18,1,0,0.0,3.9,2026-07-20
101899,Control,Mobile,32,Bangladesh,5,1.99,15,1,0,0.0,3.4,2026-07-24
101900,Treatment,Mobile,32,Bangladesh,7,10.23,14,1,1,152.97,4.3,2026-05-15
101901,Treatment,Mobile,18,UK,5,6.01,14,1,0,0.0,3.3,2026-04-30
101902,Control,Mobile,38,Bangladesh,2,,4,0,0,0.0,2.9,2026-03-17
101903,Treatment,Desktop,29,India,6,13.97,13,0,0,0.0,2.7,2026-01-20
101904,Control,Mobile,38,India,6,17.34,14,1,1,21.1,3.0,2026-08-20
101905,Treatment,Desktop,46,India,4,3.23,8,0,0,0.0,3.8,2026-07-05
101906,Control,Desktop,38,UK,6,8.31,13,0,0,0.0,3.3,2026-02-01
101907,Treatment,Mobile,31,Bangladesh,3,13.0,4,0,0,0.0,2.2,2026-05-01
101908,Control,Mobile,28,India,6,15.06,15,1,0,0.0,2.9,2026-04-12
101909,Control,Mobile,54,Bangladesh,4,8.83,12,1,0,0.0,3.5,2026-04-23
101910,Control,Desktop,35,Bangladesh,7,3.44,8,1,0,0.0,2.5,2026-08-15
101911,Control,Mobile,33,UK,3,6.21,10,0,0,0.0,3.0,2026-04-05
101912,Treatment,Mobile,29,Bangladesh,6,9.19,16,1,1,96.87,3.1,2026-01-22
101913,Treatment,Desktop,23,Bangladesh,6,12.16,12,1,0,0.0,3.5,2026-05-04
101914,Control,Mobile,18,USA,3,6.61,5,0,0,0.0,3.6,2026-07-28
101915,Control,Desktop,45,Bangladesh,4,11.03,13,1,1,87.59,4.2,2026-02-12
101916,Treatment,Mobile,24,USA,5,2.53,9,0,0,0.0,2.3,2026-07-26
101917,Treatment,Desktop,29,UK,6,9.57,20,0,0,0.0,1.7,2026-05-27
101918,Treatment,Tablet,30,Bangladesh,6,5.94,15,1,1,118.76,3.5,2026-03-10
101919,Control,Desktop,44,Bangladesh,9,9.3,21,1,1,60.71,3.2,2026-02-14
101920,Control,Mobile,24,Bangladesh,3,23.11,7,0,0,0.0,3.6,2026-01-01
101921,Treatment,Mobile,33,Bangladesh,5,8.41,9,1,1,86.72,3.5,2026-01-01
101922,Control,Desktop,36,Bangladesh,6,6.83,13,1,0,0.0,3.1,2026-04-16
101923,Treatment,Mobile,19,UK,4,15.58,13,1,0,0.0,3.8,2026-04-14
101924,Control,Mobile,18,USA,8,12.14,11,0,0,0.0,2.4,2026-07-31
101925,Treatment,Desktop,25,Bangladesh,5,5.48,15,0,0,0.0,3.1,2026-05-07
101926,Control,Mobile,33,UK,8,12.12,21,1,0,0.0,4.1,2026-02-24
101927,Treatment,Mobile,32,Bangladesh,6,16.18,10,0,0,0.0,4.4,2026-01-27
101928,Control,Desktop,30,India,3,10.98,8,0,0,0.0,2.5,2026-07-15
101929,Treatment,Mobile,37,Bangladesh,6,5.07,14,0,1,19.32,2.7,2026-04-15
101930,Control,Mobile,23,Bangladesh,1,11.39,2,0,0,0.0,3.3,2026-06-23
101931,Treatment,Desktop,29,USA,6,5.31,20,1,0,0.0,2.7,2026-05-20
101932,Treatment,Desktop,30,India,5,3.79,11,1,0,0.0,4.0,2026-01-23
101933,Treatment,Mobile,24,India,4,7.25,9,0,0,0.0,3.3,2026-06-29
101934,Treatment,Desktop,52,Bangladesh,7,9.98,19,1,1,28.45,2.6,2026-01-19
101935,Treatment,Desktop,18,Bangladesh,5,5.35,17,1,1,87.71,2.4,2026-07-14
101936,Treatment,Mobile,42,USA,5,8.4,12,0,0,0.0,1.9,2026-02-13
101937,Control,Mobile,38,UK,2,12.89,4,1,1,60.71,4.2,2026-06-07
101938,Treatment,Mobile,38,Bangladesh,2,3.52,3,0,0,0.0,3.8,2026-05-02
101939,Control,Desktop,32,Bangladesh,1,16.82,3,1,0,0.0,3.2,2026-05-24
101940,Control,Desktop,43,India,3,9.24,6,1,0,0.0,2.6,2026-07-03
101941,Control,Mobile,27,India,6,13.61,9,1,0,0.0,3.6,2026-06-11
101942,Control,Desktop,35,India,4,12.33,5,1,1,99.89,4.4,2026-03-23
101943,Treatment,Desktop,32,India,3,4.16,7,0,1,31.68,4.0,2026-04-12
101944,Treatment,Mobile,29,Canada,2,12.0,3,0,0,0.0,3.4,2026-04-17
101945,Treatment,Desktop,32,Bangladesh,4,4.37,12,0,0,0.0,3.6,2026-06-03
101946,Treatment,Mobile,22,India,5,13.26,11,0,0,0.0,2.9,2026-07-12
101947,Control,Tablet,25,India,4,3.27,6,0,0,0.0,3.4,2026-01-21
101948,Control,Mobile,45,India,5,12.65,8,0,0,0.0,2.2,2026-01-23
101949,Control,Desktop,57,Bangladesh,5,4.2,17,1,0,0.0,3.9,2026-08-11
101950,Control,Desktop,36,India,7,6.81,14,0,0,0.0,3.0,2026-03-26
101951,Control,Mobile,39,India,3,7.68,4,0,0,0.0,2.8,2026-04-24
101952,Control,Desktop,33,India,6,6.03,18,1,0,0.0,3.5,2026-08-09
101953,Treatment,Mobile,35,Bangladesh,4,8.72,8,0,0,0.0,3.4,2026-06-03
101954,Treatment,Desktop,36,India,4,12.42,9,0,0,0.0,3.9,2026-01-20
101955,Treatment,Mobile,40,UK,3,7.27,6,0,0,0.0,3.6,2026-03-25
101956,Treatment,Mobile,45,UK,6,13.47,11,0,0,0.0,3.2,2026-01-20
101957,Treatment,Desktop,23,USA,4,11.45,5,1,0,0.0,2.6,2026-02-16
101958,Control,Desktop,56,India,5,7.51,11,1,0,0.0,3.7,2026-02-03
101959,Treatment,Desktop,32,Bangladesh,3,8.89,8,0,0,0.0,2.6,2026-05-06
101960,Treatment,Tablet,32,India,4,2.88,6,0,0,0.0,,2026-04-02
101961,Control,Mobile,27,Bangladesh,2,14.62,3,1,0,0.0,3.7,2026-04-02
101962,Control,Mobile,27,USA,6,9.55,12,1,0,0.0,3.4,2026-03-08
101963,Treatment,Mobile,37,Bangladesh,5,9.29,12,0,0,0.0,2.9,2026-06-07
101964,Control,Desktop,37,USA,3,10.18,7,0,0,0.0,3.0,2026-06-12
101965,Treatment,Desktop,36,USA,4,9.39,5,1,0,0.0,4.2,2026-02-08
101966,Treatment,Tablet,27,UK,4,13.42,8,0,0,0.0,2.7,2026-07-22
101967,Control,Mobile,18,USA,7,13.72,12,0,1,12.55,3.6,2026-03-29
101968,Control,Desktop,18,India,5,7.53,17,0,0,0.0,3.5,2026-05-07
101969,Control,Desktop,31,India,3,7.92,4,0,0,0.0,3.9,2026-08-17
101970,Control,Desktop,34,Bangladesh,1,7.68,2,0,0,0.0,3.0,2026-08-12
101971,Control,Mobile,27,Bangladesh,5,13.93,11,0,0,0.0,3.7,2026-06-21
101972,Treatment,Mobile,25,Bangladesh,6,6.31,15,0,0,0.0,2.1,2026-02-05
101973,Control,Tablet,34,Bangladesh,6,,7,0,0,0.0,3.0,2026-01-16
101974,Treatment,Tablet,30,,3,17.17,4,0,0,0.0,3.8,2026-05-25
101975,Control,Desktop,27,Bangladesh,4,7.17,7,1,0,0.0,3.3,2026-02-06
101976,Treatment,Desktop,18,USA,5,5.66,9,1,1,107.07,2.9,2026-01-15
101977,Control,Mobile,23,Bangladesh,4,24.79,9,0,0,0.0,3.1,2026-08-02
101978,Control,Mobile,39,Canada,4,12.49,11,1,1,57.65,2.0,2026-04-27
101979,Treatment,Tablet,22,Bangladesh,5,9.7,8,1,0,0.0,2.2,2026-02-25
101980,Treatment,Mobile,37,Bangladesh,10,8.18,23,1,1,32.35,3.8,2026-04-08
101981,Control,Mobile,43,Bangladesh,4,5.11,9,1,0,0.0,3.0,2026-02-27
101982,Treatment,Mobile,24,USA,5,6.72,14,0,0,0.0,2.5,2026-05-15
101983,Control,Mobile,27,Bangladesh,7,12.65,22,0,0,0.0,3.6,2026-04-11
101984,Control,Mobile,40,UK,5,6.03,11,1,1,44.86,2.7,2026-08-19
